sample_file_name	sample_name
996845.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2953
1421854.3.RefSeq.faa	Staphylococcus aureus H65878
1421855.3.RefSeq.faa	Staphylococcus aureus H65881
996848.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2973
996849.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3086
1421850.3.RefSeq.faa	Staphylococcus aureus H47139
1421851.3.RefSeq.faa	Staphylococcus aureus H65853
1421852.3.RefSeq.faa	Staphylococcus aureus H65856
1409674.3.RefSeq.faa	Staphylococcus aureus WMCA6180
45262.4.RefSeq.faa	Rickettsia aeschlimannii
857149.3.RefSeq.faa	Streptococcus mutans 3SN1
979221.3.RefSeq.faa	Staphylococcus epidermidis NIH05001
397278.3.RefSeq.faa	Marmoricola aequoreus
1455696.4.RefSeq.faa	Yersinia pestis EV NIIEG
1433131.3.RefSeq.faa	Escherichia coli IS1
404216.5.RefSeq.faa	Yersinia pestis biovar Mediaevalis str. K1973002
527020.3.RefSeq.faa	Bacillus thuringiensis IBL 4222
1410868.3.RefSeq.faa	Staphylococcus aureus F92753
272558.8.RefSeq.faa	Bacillus halodurans C-125
404215.6.RefSeq.faa	Yersinia pestis biovar Antiqua str. B42003004
344609.11.RefSeq.faa	Shigella boydii CDC 3083-94
479832.7.RefSeq.faa	Clostridium difficile QCD-76w55
243090.15.RefSeq.faa	Rhodopirellula baltica SH 1
404214.5.RefSeq.faa	Yersinia pestis biovar Orientalis str. F1991016
360106.6.RefSeq.faa	Campylobacter fetus subsp. fetus 82-40
520140.6.RefSeq.faa	Mycobacterium tuberculosis EAS054 [PRJNA238924]
979220.3.RefSeq.faa	Staphylococcus epidermidis NIH05005
1345528.3.RefSeq.faa	Helicobacter pylori SA233C
1345527.3.RefSeq.faa	Helicobacter pylori SA40C
1345526.3.RefSeq.faa	Helicobacter pylori SA40A
1345525.3.RefSeq.faa	Helicobacter pylori SA37C
1345524.3.RefSeq.faa	Helicobacter pylori SA37A
1345523.3.RefSeq.faa	Helicobacter pylori SA36C
1345522.3.RefSeq.faa	Helicobacter pylori SA233A
1345521.3.RefSeq.faa	Helicobacter pylori SA227C
1345520.3.RefSeq.faa	Helicobacter pylori SA227A
338966.9.RefSeq.faa	Pelobacter propionicus DSM 2379
1409780.3.RefSeq.faa	Staphylococcus aureus FVRH6118
211110.3.RefSeq.faa	Streptococcus agalactiae NEM316
1144300.3.RefSeq.faa	Lactobacillus gastricus PS3
1221311.3.RefSeq.faa	Acinetobacter schindleri TG19614
1605.9.RefSeq.faa	Lactobacillus animalis
487521.5.RefSeq.faa	Mycobacterium intracellulare ATCC 13950
1221310.3.RefSeq.faa	Acinetobacter radioresistens TG02010
315749.8.RefSeq.faa	Bacillus cytotoxicus NVH 391-98
622312.4.RefSeq.faa	Roseburia inulinivorans DSM 16841
441620.7.RefSeq.faa	Methylobacterium populi BJ001
198215.9.RefSeq.faa	Shigella flexneri 2a str. 2457T (Prj:48255)
198214.7.RefSeq.faa	Shigella flexneri 2a str. 301
312284.4.RefSeq.faa	marine actinobacterium PHSC20C1
278137.3.RefSeq.faa	Mycobacterium gilvum Spyr1
1380773.3.RefSeq.faa	Streptococcus suis YB51
1380772.3.RefSeq.faa	Lactococcus garvieae TRF1
945543.3.RefSeq.faa	Vibrio brasiliensis LMG 20546
945541.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Javiana str. PRS_2010_0720
979222.3.RefSeq.faa	Staphylococcus epidermidis NIH04008
1409629.3.RefSeq.faa	Staphylococcus aureus SMMC6108
1409628.3.RefSeq.faa	Staphylococcus aureus AMMC6114
1409625.3.RefSeq.faa	Staphylococcus aureus UCIM6084
562.2313.RefSeq.faa	Escherichia coli Wa2
1409627.3.RefSeq.faa	Staphylococcus aureus KINB6024
1409626.3.RefSeq.faa	Staphylococcus aureus UCIM6085
562.2314.RefSeq.faa	Escherichia coli WC1
562.2288.RefSeq.faa	Escherichia coli K2
562.2312.RefSeq.faa	Escherichia coli Wa1
562.2315.RefSeq.faa	Escherichia coli WC2
1075076.3.RefSeq.faa	Staphylococcus aureus ST228/10388
670888.3.RefSeq.faa	Escherichia coli 1827-70
1001733.3.RefSeq.faa	Mycobacterium abscessus 5S-1212
1410837.3.RefSeq.faa	Staphylococcus aureus H42737
1350473.3.RefSeq.faa	Bifidobacterium longum subsp. longum 17-1B
864570.3.RefSeq.faa	Streptococcus sp. oral taxon 071 str. 73H25AP
1311144.3.RefSeq.faa	Acinetobacter baumannii 45052_4
1311145.3.RefSeq.faa	Acinetobacter baumannii 45052_5
914146.3.RefSeq.faa	Streptococcus pneumoniae 2082170
1311141.3.RefSeq.faa	Acinetobacter baumannii 45052_1
1311142.3.RefSeq.faa	Acinetobacter baumannii 45052_2
1311143.3.RefSeq.faa	Acinetobacter baumannii 45052_3
399804.5.RefSeq.faa	Shewanella putrefaciens 200
1407497.3.RefSeq.faa	Staphylococcus aureus S0924
1388368.3.RefSeq.faa	Staphylococcus aureus M0556
1003200.3.RefSeq.faa	Achromobacter xylosoxidans AXX-A
1388369.3.RefSeq.faa	Staphylococcus aureus M0557
1144253.3.RefSeq.faa	Pontibacter sp. BAB1700
1350472.3.RefSeq.faa	Bifidobacterium longum subsp. longum 7-1B
93221.4.RefSeq.faa	Pandoraea pulmonicola DSM 16583
1144280.3.RefSeq.faa	Rickettsia sibirica subsp. mongolitimonae HA-91
1388404.3.RefSeq.faa	Staphylococcus aureus M0610
1388379.3.RefSeq.faa	Staphylococcus aureus M0572
718271.4.RefSeq.faa	Campylobacter jejuni subsp. jejuni S3
1368166.3.RefSeq.faa	Staphylococcus aureus subsp. aureus SA268
886718.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1559
886719.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1565
886715.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_0968
886716.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1444
886717.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1445
536.5.RefSeq.faa	Chromobacterium violaceum GN5
1398035.3.RefSeq.faa	Staphylococcus aureus M1417
1388569.3.RefSeq.faa	Staphylococcus aureus M0774
1350471.3.RefSeq.faa	Bifidobacterium longum subsp. longum 1-5B
1388363.3.RefSeq.faa	Staphylococcus aureus M0549
1388564.3.RefSeq.faa	Staphylococcus aureus M0746
1005464.3.RefSeq.faa	Escherichia coli 8.0569
1457192.3.RefSeq.faa	Escherichia coli LR09
1388567.3.RefSeq.faa	Staphylococcus aureus M0772
1457194.3.RefSeq.faa	Pseudomonas aeruginosa CF_PA39
1388360.3.RefSeq.faa	Staphylococcus aureus M0545
1388562.3.RefSeq.faa	Staphylococcus aureus M0743
1182674.3.RefSeq.faa	Escherichia coli KTE67
1321823.3.RefSeq.faa	Porphyromonas gingivalis W4087
526225.7.RefSeq.faa	Geodermatophilus obscurus DSM 43160
266265.5.RefSeq.faa	Burkholderia xenovorans LB400
1388366.3.RefSeq.faa	Staphylococcus aureus M0554
798300.3.RefSeq.faa	Streptococcus pyogenes MGAS15252
1388367.3.RefSeq.faa	Staphylococcus aureus M0555
1446606.3.RefSeq.faa	Escherichia coli O157: str. 2010EL-2044
1446607.3.RefSeq.faa	Escherichia coli O157: str. 2010EL-2045
527027.3.RefSeq.faa	Bacillus thuringiensis serovar pakistani str. T13001
1446605.3.RefSeq.faa	Escherichia coli O156:H25 str. 2011C-3602
1446603.3.RefSeq.faa	Escherichia coli O153:H2 str. 2010C-5034
1446601.3.RefSeq.faa	Escherichia coli O15:H18 str. K1516
1439150.3.RefSeq.faa	Streptococcus pyogenes ABC020046688
1439151.3.RefSeq.faa	Streptococcus pyogenes ABC020046986
1439152.3.RefSeq.faa	Streptococcus pyogenes ABC020047076
1388365.3.RefSeq.faa	Staphylococcus aureus M0552
768494.3.RefSeq.faa	Bacillus anthracis str. H9401
1446608.3.RefSeq.faa	Escherichia coli O157:H16 str. 98-3133
1446609.3.RefSeq.faa	Escherichia coli O157:H7 str. 06-3745
1293574.3.RefSeq.faa	Acinetobacter baumannii 48055
1417069.3.RefSeq.faa	Staphylococcus aureus F70077
1095734.3.RefSeq.faa	Streptococcus pseudopneumoniae SK674
1095735.3.RefSeq.faa	Streptococcus mitis SK616
1398028.3.RefSeq.faa	Staphylococcus aureus M1410
1398029.3.RefSeq.faa	Staphylococcus aureus M1411
1095730.3.RefSeq.faa	Streptococcus constellatus subsp. constellatus SK53
1095731.3.RefSeq.faa	Streptococcus intermedius SK54
1398024.3.RefSeq.faa	Staphylococcus aureus M1404
1398025.3.RefSeq.faa	Staphylococcus aureus M1406
1398026.3.RefSeq.faa	Staphylococcus aureus M1408
1398027.3.RefSeq.faa	Staphylococcus aureus M1409
1398020.3.RefSeq.faa	Staphylococcus aureus M1400
1398021.3.RefSeq.faa	Staphylococcus aureus M1401
1398022.3.RefSeq.faa	Staphylococcus aureus M1402
1398023.3.RefSeq.faa	Staphylococcus aureus M1403
1388708.3.RefSeq.faa	Staphylococcus aureus M0942
1388709.3.RefSeq.faa	Staphylococcus aureus M0945
1388731.3.RefSeq.faa	Staphylococcus aureus M0971
1388700.3.RefSeq.faa	Staphylococcus aureus M0932
1388701.3.RefSeq.faa	Staphylococcus aureus M0935
1388702.3.RefSeq.faa	Staphylococcus aureus M0936
1310130.4.RefSeq.faa	Salmonella enterica subsp. enterica serovar Typhimurium str. L927
1388704.3.RefSeq.faa	Staphylococcus aureus M0938
267671.5.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130
1388706.3.RefSeq.faa	Staphylococcus aureus M0940
1388707.3.RefSeq.faa	Staphylococcus aureus M0941
525364.3.RefSeq.faa	Lactobacillus salivarius ATCC 11741
391600.3.RefSeq.faa	Brevundimonas sp. BAL3
410289.15.RefSeq.faa	Mycobacterium bovis BCG str. Pasteur 1173P2
545694.3.RefSeq.faa	Treponema primitia ZAS-2
1001732.3.RefSeq.faa	Mycobacterium abscessus 5S-0921
641491.3.RefSeq.faa	Desulfovibrio desulfuricans ND132
527029.3.RefSeq.faa	Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1
1214161.3.RefSeq.faa	Streptococcus suis 2726
1399116.3.RefSeq.faa	Lactococcus lactis subsp. lactis KLDS 4.0325
1388375.3.RefSeq.faa	Staphylococcus aureus M0566
1284223.3.RefSeq.faa	Lactobacillus plantarum UCMA 3037
1443896.3.RefSeq.faa	Rhodococcus fascians A73a
1370107.3.RefSeq.faa	Escherichia coli O6:H16:CFA/II str. B2C
1232451.3.RefSeq.faa	Bacteroides sp. VE202-11
526226.8.RefSeq.faa	Gordonia bronchialis DSM 43247
1298917.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Pullorum str. S06004
1385511.3.RefSeq.faa	Pontibacillus marinus BH030004 = DSM 16465
1422408.3.RefSeq.faa	Staphylococcus aureus VET0072R
442563.4.RefSeq.faa	Bifidobacterium animalis subsp. lactis AD011
1227358.4.RefSeq.faa	Bacillus weihenstephanensis FSL H7-687
929562.3.RefSeq.faa	Emticicia oligotrophica DSM 17448
1236951.3.RefSeq.faa	Lactobacillus hayakitensis JCM 14209
366394.8.RefSeq.faa	Sinorhizobium medicae WSM419
1227352.4.RefSeq.faa	Paenibacillus sp. FSL R7-277
1388648.3.RefSeq.faa	Staphylococcus aureus M0872
1227350.4.RefSeq.faa	Paenibacillus sp. FSL H8-237
1181745.3.RefSeq.faa	Escherichia coli KTE199
1181744.3.RefSeq.faa	Escherichia coli KTE198
1181747.3.RefSeq.faa	Escherichia coli KTE201
1181746.3.RefSeq.faa	Escherichia coli KTE200
1181741.3.RefSeq.faa	Escherichia coli KTE195
1181740.3.RefSeq.faa	Escherichia coli KTE194
1181743.3.RefSeq.faa	Escherichia coli KTE197
1181742.3.RefSeq.faa	Escherichia coli KTE196
1236513.3.RefSeq.faa	Bacteroides faecichinchillae JCM 17102
1236512.3.RefSeq.faa	Bacteroides rodentium JCM 16496
1236511.3.RefSeq.faa	Lactobacillus farraginis JCM 14108
1236510.3.RefSeq.faa	Prevotella micans JCM 16134
1181749.3.RefSeq.faa	Escherichia coli KTE203
1181748.3.RefSeq.faa	Escherichia coli KTE202
1236515.3.RefSeq.faa	Bacteroides sartorii JCM 17136 = DSM 21941
1236514.3.RefSeq.faa	Bacteroides stercorirosoris JCM 17103
1157385.3.RefSeq.faa	Enterococcus faecalis B2211
1157382.3.RefSeq.faa	Enterococcus faecalis B1921
1157383.3.RefSeq.faa	Enterococcus faecalis B1933
1365008.3.RefSeq.faa	Pseudomonas aeruginosa B3-1811
1365009.3.RefSeq.faa	Pseudomonas aeruginosa B3-208
1077974.3.RefSeq.faa	Gordonia effusa NBRC 100432
1157380.3.RefSeq.faa	Enterococcus faecalis B1249
1458269.3.RefSeq.faa	Bordetella bronchiseptica D756
1122129.3.RefSeq.faa	Jeotgalicoccus psychrophilus DSM 19085
1458267.3.RefSeq.faa	Bordetella holmesii 04P3421
1458266.3.RefSeq.faa	Bordetella bronchiseptica E013
1458265.3.RefSeq.faa	Bordetella bronchiseptica E010
1458264.3.RefSeq.faa	Bordetella bronchiseptica 980-2
1458263.3.RefSeq.faa	Bordetella bronchiseptica C4
1458262.3.RefSeq.faa	Bordetella bronchiseptica E014
1458261.3.RefSeq.faa	Bordetella bronchiseptica E012
1458260.3.RefSeq.faa	Bordetella bronchiseptica D993
663958.4.RefSeq.faa	Vibrio cholerae Ind4
666475.3.RefSeq.faa	Pseudomonas syringae pv. aesculi str. 2250
1241616.3.RefSeq.faa	Staphylococcus aureus subsp. aureus DSM 20231
663951.4.RefSeq.faa	Staphylococcus aureus subsp. aureus TW20
1228988.4.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KpMDU1
1388376.3.RefSeq.faa	Staphylococcus aureus M0567
1334187.3.RefSeq.faa	Haemophilus influenzae KR494
1094171.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH11
1094170.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH10
904144.3.RefSeq.faa	Gardnerella vaginalis 101
1158706.3.RefSeq.faa	Staphylococcus aureus M0999
155515.3.RefSeq.faa	Gallibacterium genomosp. 1 CCM5974
155517.3.RefSeq.faa	Gallibacterium genomosp. 2 CCM5976
1285586.5.RefSeq.faa	Lysinibacillus sphaericus OT4b.31
446466.7.RefSeq.faa	Cellulomonas flavigena DSM 20109
1078020.3.RefSeq.faa	Mycobacterium thermoresistibile ATCC 19527
1335416.3.RefSeq.faa	Mycobacterium abscessus MAB_110811_1470
1402765.3.RefSeq.faa	Staphylococcus aureus M1276
1402764.3.RefSeq.faa	Staphylococcus aureus M1274
1402767.3.RefSeq.faa	Staphylococcus aureus M1279
1402766.3.RefSeq.faa	Staphylococcus aureus M1278
1444129.3.RefSeq.faa	Escherichia coli 5-366-08_S3_C1
1444128.3.RefSeq.faa	Escherichia coli 5-172-05_S3_C1
1402763.3.RefSeq.faa	Staphylococcus aureus M1273
1402762.3.RefSeq.faa	Staphylococcus aureus M1272
1444125.3.RefSeq.faa	Escherichia coli 2-427-07_S3_C1
1444124.3.RefSeq.faa	Escherichia coli 2-316-03_S3_C1
1444127.3.RefSeq.faa	Escherichia coli 2-474-04_S3_C1
1444126.3.RefSeq.faa	Escherichia coli 2-460-02_S3_C1
1444121.3.RefSeq.faa	Escherichia coli 2-177-06_S3_C1
1444120.3.RefSeq.faa	Escherichia coli 2-156-04_S3_C1
1444123.3.RefSeq.faa	Escherichia coli 2-222-05_S3_C1
1444122.3.RefSeq.faa	Escherichia coli 2-210-07_S3_C1
1158708.3.RefSeq.faa	Staphylococcus aureus M1010
1216976.3.RefSeq.faa	Achromobacter xylosoxidans NBRC 15126 = ATCC 27061
626939.3.RefSeq.faa	Phascolarctobacterium succinatutens YIT 12067
1097677.3.RefSeq.faa	Clavibacter michiganensis subsp. nebraskensis NCPPB 2581
349520.5.RefSeq.faa	Paenibacillus polymyxa E681
1388370.3.RefSeq.faa	Staphylococcus aureus M0558
307480.5.RefSeq.faa	Chryseobacterium vrystaatense
1169314.3.RefSeq.faa	Enterococcus faecalis TR161
1006579.6.RefSeq.faa	Corynebacterium ulcerans FRC11
1210041.3.RefSeq.faa	Streptococcus pyogenes 06BA18369
1169315.3.RefSeq.faa	Escherichia coli KTE1
1333864.3.RefSeq.faa	Streptococcus tigurinus 2425
1125701.3.RefSeq.faa	Treponema socranskii subsp. paredis ATCC 35535
386043.9.RefSeq.faa	Listeria welshimeri serovar 6b str. SLCC5334
926034.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427
926035.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 77-2659
926036.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 78-1757
926037.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 22510-1
926030.3.RefSeq.faa	Escherichia coli O55:H7 str. USDA 5905
703613.4.RefSeq.faa	Bifidobacterium animalis subsp. animalis ATCC 25527
926032.3.RefSeq.faa	Escherichia coli O157:H7 str. LSU-61
1335410.3.RefSeq.faa	Mycobacterium abscessus MAB_020201_1075
1392093.3.RefSeq.faa	Staphylococcus aureus M1102
1392092.4.RefSeq.faa	Staphylococcus aureus M1101
1392091.3.RefSeq.faa	Staphylococcus aureus M1100
1392090.3.RefSeq.faa	Staphylococcus aureus M1099
1318635.3.RefSeq.faa	Lactobacillus casei LOCK919
1318634.3.RefSeq.faa	Lactobacillus rhamnosus LOCK908
1318633.3.RefSeq.faa	Streptococcus iniae SF1
1123058.4.RefSeq.faa	Riemerella columbina DSM 16469
1328313.3.RefSeq.faa	Catenovulum agarivorans DS-2
1169313.3.RefSeq.faa	Enterococcus faecalis SF21520
1328315.3.RefSeq.faa	Pseudomonas aeruginosa PGPR2
1328314.4.RefSeq.faa	Azotobacter chroococcum NCIMB 8003
1242247.3.RefSeq.faa	Cellulosimicrobium cellulans LMG 16121
765102.3.RefSeq.faa	Propionibacterium acnes HL050PA3
703612.3.RefSeq.faa	Bacillus subtilis subsp. spizizenii ATCC 6633
1268978.3.RefSeq.faa	Escherichia coli 113303
1268979.3.RefSeq.faa	Escherichia coli 907357
1281087.3.RefSeq.faa	Escherichia coli HVH 154 (4-5636698)
1268977.3.RefSeq.faa	Escherichia coli 113302
1281085.3.RefSeq.faa	Escherichia coli HVH 152 (4-3447545)
1268975.3.RefSeq.faa	Escherichia coli 110957
1281083.3.RefSeq.faa	Escherichia coli HVH 150 (4-3258106)
1281082.3.RefSeq.faa	Escherichia coli HVH 149 (4-4451880)
1281081.3.RefSeq.faa	Escherichia coli HVH 148 (4-3192490)
1281080.3.RefSeq.faa	Escherichia coli HVH 147 (4-5893887)
930770.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Muenchen str. ATCC 8388
1210043.3.RefSeq.faa	Shigella flexneri S5644
212042.8.RefSeq.faa	Anaplasma phagocytophilum HZ
1294139.3.RefSeq.faa	Klebsiella pneumoniae KP4-R
1294138.3.RefSeq.faa	Klebsiella pneumoniae KP5-R
1291329.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. 200701182
1291328.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4152
1291327.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4118
1291326.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4113
1291325.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4108
1291324.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV237
1291323.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. 200901383
1291322.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3992
1291321.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. Fiocruz LV256
1291320.3.RefSeq.faa	Leptospira interrogans serovar Copenhageni str. P2431
1053222.3.RefSeq.faa	Bacillus cereus MSX-D12
1053223.3.RefSeq.faa	Bacillus cereus VD014
1053220.3.RefSeq.faa	Bacillus cereus MSX-A1
930773.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 8400
1053226.3.RefSeq.faa	Bacillus cereus VD048
1127696.3.RefSeq.faa	Porphyromonas catoniae F0037
1127695.3.RefSeq.faa	Selenomonas sp. oral taxon 138 str. F0429
1053225.3.RefSeq.faa	Bacillus cereus VD045
930774.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 10719
1127699.3.RefSeq.faa	Prevotella saccharolytica F0055
1053229.3.RefSeq.faa	Bacillus cereus VD107
1215077.3.RefSeq.faa	Clostridium difficile E9
930775.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 19940
592021.13.RefSeq.faa	Bacillus anthracis str. A0248
592022.4.RefSeq.faa	Bacillus megaterium DSM 319
698965.3.RefSeq.faa	Corynebacterium diphtheriae CDCE 8392
930776.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 51962
592026.3.RefSeq.faa	Catonella morbi ATCC 51271
592027.3.RefSeq.faa	Clostridium botulinum D str. 1873
1051972.3.RefSeq.faa	Neisseria weaveri ATCC 51223
592029.3.RefSeq.faa	Nonlabens dokdonensis DSW-6
930777.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 8759
713601.3.RefSeq.faa	Buchnera aphidicola str. JF99 (Acyrthosiphon pisum)
698963.3.RefSeq.faa	Corynebacterium diphtheriae C7 (beta)
1126922.3.RefSeq.faa	Escherichia coli C79_08
1126923.3.RefSeq.faa	Escherichia coli C792_92
1126921.3.RefSeq.faa	Escherichia coli C78_09C
1310738.3.RefSeq.faa	Acinetobacter baumannii 273929
1310739.3.RefSeq.faa	Acinetobacter baumannii 1045092
1126924.3.RefSeq.faa	Escherichia coli C796_10
1126925.3.RefSeq.faa	Escherichia coli C799_92
1310734.3.RefSeq.faa	Acinetobacter baumannii 216872
1310735.3.RefSeq.faa	Acinetobacter baumannii 737393
1310736.3.RefSeq.faa	Acinetobacter baumannii 233846
1442601.3.RefSeq.faa	Helicobacter pylori HLJ039
1114970.3.RefSeq.faa	Pseudomonas fluorescens F113
1310731.3.RefSeq.faa	Acinetobacter baumannii 1178044
1310732.3.RefSeq.faa	Acinetobacter baumannii 1271651
1442605.3.RefSeq.faa	Enterococcus faecium VSE1036
1173429.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000193
1173428.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000190
766141.3.RefSeq.faa	Shigella boydii 5216-82
1173938.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Urbana str. ATCC 9261
1173425.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000185
1173424.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000181
1173427.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189
1173426.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000188
1173421.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000226
1173420.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000222
1173423.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000231
1173422.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000229
1386084.3.RefSeq.faa	Neisseria meningitidis LNP27256
940296.3.RefSeq.faa	Neisseria gonorrhoeae TCDC-NG08107
1207035.3.RefSeq.faa	Escherichia coli 14A
1386083.3.RefSeq.faa	Helicobacter pylori X47-2AL
1207037.3.RefSeq.faa	Escherichia coli Tx1686
1207038.3.RefSeq.faa	Escherichia coli 2886-75
211586.12.RefSeq.faa	Shewanella oneidensis MR-1
1434149.3.RefSeq.faa	Shigella flexneri Shi06SX53
1329904.3.RefSeq.faa	Mannheimia haemolytica D193
272944.4.RefSeq.faa	Rickettsia conorii str. Malish 7
1158294.3.RefSeq.faa	Prevotella sp. 10(H)
272947.5.RefSeq.faa	Rickettsia prowazekii str. Madrid E
997328.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 76-2651
1422236.3.RefSeq.faa	Staphylococcus aureus DAR1370
1403948.3.RefSeq.faa	Varibaculum cambriense DORA_20
997329.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 33944
1411509.3.RefSeq.faa	Staphylococcus aureus F12856
1260282.3.RefSeq.faa	Enterobacter hormaechei YT3
290340.10.RefSeq.faa	Arthrobacter aurescens TC1
945712.3.RefSeq.faa	Corynebacterium ulcerans BR-AD22
243159.4.RefSeq.faa	Acidithiobacillus ferrooxidans ATCC 23270
